seq,xcol, ycol
5421,886.71747, 1309.6228
5422,0.0, 451.06552
5423,0.0, 552.95026
5424,2859.176, 2523.8486
5425,205.67169, 603.8564
5426,3747.2842, 6475.0776
5427,325.66104, 595.6031
5428,0.0, 853.8204
5429,5459.932, 6198.2085
5430,0.0, 856.5625
5431,1638.4492, 6036.4644
5432,3166.82, 6051.433
5433,1267.5414, 3206.5845
5434,1774.2743, 5888.2373
5435,1462.4896, 506.1497
5436,0.0, 613.4843
5437,321.52493, 863.4172
5438,3300.5789, 5807.665
5439,3832.9749, 6008.0254
5440,1792.8221, 412.49188
5441,1055.0114, 4331.686
5442,1407.1274, 576.3428
5443,3237.2444, 5705.7886
5444,1060.4749, 394.57883
5445,1482.7122, 1057.7432
5446,620.36084, 620.36084
5447,0.0, 536.4347
5448,702.8377, 3401.3093
5449,914.118, 612.10895
5450,4199.299, 6986.02
5451,776.99603, 3909.4534
5452,2021.0469, 3472.1245
5453,1177.7699, 678.1029
5454,4912.91, 820.9064
5455,938.7674, 5194.0347
5456,0.0, 631.3622
5457,5100.689, 1399.0154
5458,1894.373, 1234.9242
5459,724.81793, 5884.4
5460,2849.3335, 4482.1636
5461,0.0, 5667.753
5462,1112.344, 2090.8716
5463,0.0, 445.55573
5464,3769.3506, 5418.588
5465,1328.6084, 952.4568
5466,2217.394, 5196.89
5467,0.0, 503.39612
5468,3941.1274, 4990.194
5469,658.8597, 936.0291
5470,716.57605, 5764.659
5471,2905.7292, 5065.354
5472,0.0, 537.8111
5473,2693.1758, 5492.646
5474,361.5024, 420.75864
5475,1012.6479, 5455.4917
5476,4809.104, 5699.6533
5477,915.4877, 698.71576
5478,0.0, 1873.3391
5479,1026.3176, 397.33484
5480,0.0, 442.80075
5481,0.0, 755.0307
5482,3718.9094, 6133.627
5483,610.7336, 785.23126
5484,1758.3568, 4391.1274
5485,2779.5044, 5664.804
5486,0.0, 830.508
5487,1140.9811, 660.2344
5488,0.0, 855.19147
5489,2442.7446, 4474.6294
5490,1095.971, 2250.2698
5491,1915.3695, 1453.0465
5492,1371.9572, 4743.8223
5493,1071.3998, 467.59344
5494,3429.3936, 5362.776
5495,1382.7837, 4328.6436
5496,408.35834, 1484.0597
5497,2610.584, 1001.70935
5498,1778.2509, 5667.0054
5499,252.57419, 871.6418
5500,2320.5315, 4429.269
5501,1397.6631, 3776.8152
5502,3332.2532, 5884.005
5503,1743.7505, 552.95026
5504,1293.34, 660.2344
5505,4519.531, 7181.787
5506,510.27997, 4775.94
5507,737.17914, 518.54004
5508,680.85156, 5053.5894
5509,1718.488, 4229.2993
5510,951.08795, 2597.6287
5511,1759.684, 5262.071
5512,975.7207, 503.39612
5513,3876.7349, 6360.9233
5514,3897.9297, 5746.542
5515,1385.4896, 5769.1562
5516,0.0, 5182.0815
5517,0.0, 1500.2239
5518,0.0, 1102.7938
5519,0.0, 503.39612
5520,599.72986, 3782.3804
5521,1298.7686, 591.4762
5522,2763.77, 5465.633
5523,744.0456, 669.8563
5524,2117.8777, 5267.9937
5525,744.0456, 1297.4115
5526,1135.528, 607.9828
5527,934.6599, 3000.5693
5528,1883.8607, 4933.4478
5529,2296.7793, 5998.126
5530,680.85156, 826.3932
5531,180.8361, 5530.9336
5532,3365.0293, 4787.838
5533,2172.899, 1840.401
5534,2041.7909, 2456.1533
5535,3860.2559, 6768.4463
5536,0.0, 547.4454
5537,966.1427, 5561.175
5538,0.0, 422.13638
5539,493.75803, 1959.8572
5540,3184.9116, 5207.0293
5541,322.90366, 2432.9705
5542,349.09677, 2619.9797
5543,0.0, 881.23584
5544,1714.4955, 632.73724
5545,1841.7202, 5948.102
5546,3227.0815, 6243.951
5547,2842.7532, 5520.855
5548,0.0, 678.1029
5549,27.617659, 5508.748
5550,1575.4958, 5836.385
5551,5031.819, 5660.898
5552,1272.9744, 833.25104
5553,782.48627, 1296.0544
5554,1723.8099, 4710.1567
5555,0.0, 4025.5066
5556,0.0, 543.31647
5557,1267.5414, 6211.987
5558,0.0, 492.38107
5559,1225.4049, 448.31067
5560,3876.7349, 5833.7827
5561,287.05322, 4953.093
5562,0.0, 3857.3877
5563,4039.4146, 5845.423
5564,2610.584, 6380.052
5565,890.8283, 2184.366
5566,938.7674, 5098.75
5567,2246.4844, 4511.031
5568,3644.0586, 5840.2847
5569,0.0, 650.6113
5570,4583.738, 5384.3306
5571,2520.2468, 5709.1177
5572,1582.203, 638.2373
5573,1093.2415, 526.7995
5574,1290.6254, 5219.3887
5575,1420.6418, 4756.278
5576,1312.3358, 658.8597
5577,2679.3447, 5562.945
5578,147.71706, 1594.27
5579,3428.5752, 5663.865
5580,1436.8495, 5337.867
5581,0.0, 477.2337
5582,2123.0117, 3179.2168
5583,535.0583, 719.3234
5584,0.0, 532.3054
5585,1623.7347, 3556.832
5586,1967.6891, 3427.7563
5587,1206.3585, 3522.8179
5588,1638.4492, 6385.6836
5589,2838.3582, 5296.899
5590,1471.9291, 6424.6187
5591,3849.314, 5395.5967
5592,8.28561, 387.68857
5593,606.6073, 2603.5227
5594,1670.5109, 5377.4736
5595,1564.7596, 1821.9183
5596,1181.8553, 479.9879
5597,1584.8853, 695.96765
5598,3604.4424, 5616.128
5599,934.6599, 4307.365
5600,1187.3019, 1001.70935
5601,0.0, 477.2337
5602,1226.765, 5508.206
5603,1305.553, 1101.4293
5604,3399.6409, 5334.307
5605,1800.7637, 658.8597
5606,627.2368, 3555.3389
5607,2770.5227, 738.5525
5608,1551.3312, 1317.761
5609,0.0, 785.23126
5610,511.65668, 386.31046
5611,797.5824, 1222.6846
5612,0.0, 5405.7446
5613,2865.7188, 6319.2754
5614,316.00998, 2801.847
5615,916.85736, 2816.2832
5616,1802.0868, 686.34863
5617,0.0, 2649.1968
5618,4018.2295, 5212.04
5619,3705.7732, 6526.664
5620,1560.732, 742.67236
5621,0.0, 5930.4077
5622,1085.0521, 1992.451
5623,1532.5166, 4744.595
5624,0.0, 446.9332
5625,914.118, 3155.3064
5626,1570.1284, 3791.5928
5627,3885.1545, 5804.4526
5628,946.98145, 471.7251
5629,2546.593, 651.9861
5630,723.44434, 755.0307
5631,0.0, 778.3686
5632,249.81557, 2577.5256
5633,1325.897, 5189.4785
5634,3847.5757, 6520.5596
5635,398.71283, 5158.224
5636,1031.7844, 790.72095
5637,479.9879, 3460.9602
5638,1198.1926, 4520.5864
5639,1112.344, 3002.636
5640,470.3479, 3120.3599
5641,2142.236, 5842.2603
5642,1446.2991, 3496.5342
5643,3292.5652, 4633.7656
5644,1012.6479, 573.59094
5645,0.0, 867.5296
5646,1690.5187, 4987.6304
5647,77.321655, 4271.4497
5648,1343.517, 4550.8174
5649,460.7071, 485.49615
5650,1937.6359, 790.72095
5651,2380.1213, 4671.3813
5652,1714.4955, 933.29065
5653,1225.4049, 981.1931
5654,0.0, 3958.9236
5655,262.22903, 1741.0933
5656,2237.6436, 3012.9426
5657,990.7684, 6151.9517
5658,1210.4407, 893.5688
5659,3121.3389, 5268.0815
5660,1521.7577, 528.17596
5661,3349.5876, 5091.628
5662,2969.3535, 6873.2744
5663,1980.7291, 5840.143
5664,415.24753, 822.2781
5665,1042.7162, 5167.0293
5666,1458.443, 2276.7075
5667,460.7071, 1493.4902
5668,6014.2617, 5394.8755
5669,1679.8508, 5356.295
5670,287.05322, 727.56506
5671,1228.125, 4914.1177
5672,3470.535, 3076.827
5673,814.0472, 561.20703
5674,1316.4048, 4202.8613
5675,0.0, 433.1578
5676,2464.6677, 3295.2407
5677,2602.3447, 5744.028
5678,0.0, 5288.2607
5679,0.0, 431.78018
5680,0.0, 873.01245
5681,162.89731, 4857.1826
5682,0.0, 936.0291
5683,3115.4583, 5458.1074
5684,783.8588, 1745.079
5685,661.609, 5545.186
5686,2270.4224, 3682.4185
5687,2186.9119, 5344.3813
5688,785.23126, 1501.5704
5689,0.0, 819.53455
5690,1523.1029, 5592.1875
5691,125.634705, 5625.8926
5692,1123.2557, 5378.0664
5693,0.0, 420.75864
5694,3010.8848, 6268.202
5695,2277.9639, 6561.6636
5696,1835.1229, 5237.0796
5697,606.6073, 5332.4004
5698,2808.5183, 5480.86
5699,1233.5645, 5108.3896
5700,827.76483, 441.42322
5701,3175.411, 5397.0356
5702,0.0, 441.42322
5703,3340.077, 6679.7417
5704,0.0, 1027.6844
5705,86.98511, 3535.7705
5706,941.50555, 3687.127
5707,1466.5355, 3246.4336
5708,0.0, 4413.023
5709,4986.6836, 6311.2246
5710,1150.5223, 1003.0768
5711,0.0, 654.7356
5712,0.0, 632.73724
5713,2217.394, 2579.8958
5714,5200.1245, 6028.9707
5715,1357.0635, 489.62717
5716,2250.2698, 4772.794
5717,0.0, 489.62717
5718,840.1082, 2973.5388
5719,4213.8486, 1153.2479
5720,970.2478, 1966.3842
5721,511.65668, 6761.966
5722,1957.2454, 405.60254
5723,503.39612, 4998.358
5724,990.7684, 756.40375
5725,1035.8842, 708.3333
5726,500.64246, 3551.5981
5727,1247.1594, 4273.2656
5728,1291.9827, 5080.328
5729,5498.794, 2636.3687
5730,734.4324, 4747.678
5731,804.44324, 554.3264
5732,809.9314, 5591.0796
5733,783.8588, 477.2337
5734,949.7192, 856.5625
5735,1091.8767, 468.97067
5736,0.0, 607.9828
5737,4799.892, 5972.8403
5738,0.0, 561.20703
5739,2754.7441, 5275.082
5740,1282.48, 4747.678
5741,409.7362, 3659.9634
5742,1602.3105, 1906.1882
5743,2124.2947, 5934.5156
5744,1614.3647, 6614.309
5745,1039.9835, 5242.504
5746,738.5525, 1169.5977
5747,478.6108, 632.73724
5748,1037.2506, 5064.271
5749,204.29202, 1902.2512
5750,596.9787, 3532.7341
5751,280.158, 475.85657
5752,1202.2758, 6355.5894
5753,1500.2239, 623.11127
5754,0.0, 468.97067
5755,2636.3687, 2050.852
5756,84.22416, 694.59357
5757,1097.3356, 4234.2593
5758,621.7361, 3270.105
5759,712.4548, 1717.1573
5760,1844.3582, 4996.093
5761,2499.783, 5183.086
5762,0.0, 682.2259
5763,2347.9192, 3183.9636
5764,464.83896, 485.49615
5765,2403.5374, 3361.6108
5766,990.7684, 632.73724
5767,0.0, 938.7674
5768,0.0, 517.1634
5769,0.0, 2520.2468
5770,2108.8853, 3690.4788
5771,2380.1213, 3554.5916
5772,875.7537, 576.3428
5773,1655.8234, 669.8563
5774,2658.499, 2751.353
5775,1168.2355, 929.1828
5776,1015.38214, 5052.487
5777,311.87363, 4191.3276
5778,4754.5664, 6040.6875
5779,1929.7822, 1195.4702
5780,1278.4065, 4341.41
5781,3910.5437, 5962.6997
5782,3456.9517, 3603.7234
5783,1230.8448, 468.97067
5784,2105.0283, 5487.995
5785,0.0, 486.87317
5786,0.0, 449.6881
5787,590.1005, 5313.5044
5788,4203.651, 5597.959
5789,2824.028, 6201.1187
5790,3585.611, 4845.267
5791,2885.256, 5818.67
5792,631.3622, 455.19772
5793,1841.7202, 654.7356
5794,1723.8099, 3735.7627
5795,3267.39, 5810.453
5796,0.0, 2281.7314
5797,2281.7314, 5131.8306
5798,1146.4335, 660.2344
5799,829.1364, 570.8391
5800,464.83896, 1757.0295
5801,667.1073, 719.3234
5802,1883.8607, 2698.9229
5803,394.57883, 4294.746
5804,1308.2662, 3104.6338
5805,623.11127, 5392.5635
5806,2176.7231, 3235.4006
5807,1298.7686, 4733.1064
5808,3147.5928, 5776.175
5809,3494.9722, 6436.5376
5810,0.0, 1638.4492
5811,1287.9104, 457.95245
5812,1470.5808, 4834.329
5813,1397.6631, 5268.3457
5814,1049.5472, 1072.7651
5815,519.9166, 5590.868
5816,3909.4534, 6450.965
5817,2788.4607, 5150.9873
5818,448.31067, 1415.2369
5819,2330.5051, 4294.3926
5820,1523.1029, 1053.6454
5821,2854.806, 6409.2227
5822,0.0, 581.84607
5823,1150.5223, 1559.3893
5824,1709.1704, 3183.9636
5825,712.4548, 2227.5261
5826,673.97974, 577.7186
5827,1703.8435, 5402.831
5828,92.50689, 508.90323
5829,3783.6133, 4365.3706
5830,794.8379, 466.21622
5831,0.0, 442.80075
5832,429.02487, 2504.606
5833,488.25018, 2009.3585
5834,1000.34186, 672.6053
5835,2800.7336, 4178.416
5836,1202.2758, 519.9166
5837,3447.285, 5562.945
5838,1432.7986, 2522.6482
5839,1213.162, 484.1191
5840,186.35541, 830.508
5841,0.0, 397.33484
5842,1471.9291, 394.57883
5843,587.3491, 2334.241
5844,2473.1672, 4324.9097
5845,911.37854, 1864.1252
5846,536.4347, 1474.6252
5847,1500.2239, 2906.8025
5848,2382.591, 4958.1978
5849,1631.7623, 761.89557
5850,2579.8958, 5536.547
5851,0.0, 397.33484
5852,2688.5713, 6399.404
5853,318.7675, 2291.767
5854,2865.7188, 4497.009
5855,689.09705, 419.3809
5856,3286.3062, 5645.2163
5857,2526.248, 2520.2468
5858,0.0, 533.6819
5859,1865.4419, 4202.8613
5860,2226.2605, 6072.762
5861,0.0, 3044.6045
5862,1531.172, 561.20703
5863,0.0, 640.98724
5864,601.10535, 712.4548
5865,914.118, 5305.3384
5866,1020.8502, 5301.926
5867,767.38696, 1083.6871
5868,823.64984, 440.0457
5869,0.0, 1127.3469
5870,0.0, 5067.394
5871,944.2435, 912.7483
5872,1739.7645, 3494.1904
5873,840.1082, 4118.652
5874,3242.7634, 6458.9893
5875,2382.591, 4874.3545
5876,1737.1066, 704.2117
5877,724.81793, 1895.6864
5878,1669.1763, 5301.592
5879,4294.746, 4221.61
5880,93.887314, 577.7186
5881,1915.3695, 4356.5933
5882,1480.0168, 3279.1245
5883,2953.5955, 6027.044
5884,572.215, 2801.847
5885,219.46782, 638.2373
5886,0.0, 4115.5967
5887,0.0, 759.1497
5888,5586.841, 1996.3553
5889,3975.887, 6179.84
5890,2779.5044, 3359.0422
5891,0.0, 669.8563
5892,0.0, 502.0193
5893,2097.3093, 686.34863
5894,0.0, 668.4818
5895,1203.6367, 4454.451
5896,2321.7793, 5900.7944
5897,0.0, 460.7071
5898,581.84607, 1153.2479
5899,764.64136, 702.8377
5900,1358.4178, 2970.4006
5901,724.81793, 631.3622
5902,2383.8252, 6569.3633
5903,4692.9077, 6405.1543
5904,0.0, 474.47943
5905,1076.8612, 6299.7383
5906,668.4818, 554.3264
5907,48.328907, 4401.69
5908,1757.0295, 4289.7847
5909,848.3359, 4779.9897
5910,0.0, 5260.114
5911,1865.4419, 4690.826
5912,1396.3108, 5488.8037
5913,931.9214, 5854.3306
5914,1854.9044, 5555.8345
5915,0.0, 594.2275
5916,3662.0222, 5441.4434
5917,2917.5112, 6249.485
5918,4002.5122, 5122.3125
5919,1780.9014, 5490.9136
5920,4619.6245, 6799.8364
5921,59.374184, 491.00412
5922,387.68857, 4508.6226
5923,470.3479, 905.8992
5924,866.1588, 1547.3009
5925,287.05322, 665.7328
5926,3019.1047, 6063.74
5927,2092.1597, 565.33514
5928,4126.891, 6701.135
5929,1321.8292, 4090.317
5930,2541.8142, 1039.9835
5931,595.6031, 612.10895
5932,4425.3896, 6396.1807
5933,3021.155, 5260.025
5934,1634.4374, 1298.7686
5935,994.8715, 5681.4688
5936,1076.8612, 2202.169
5937,651.9861, 1198.1926
5938,1771.6226, 471.7251
5939,3353.0322, 6680.1157
5940,2571.5945, 5692.605
5941,1841.7202, 4149.8916
5942,0.0, 1239.003
5943,3009.8552, 4988.306
5944,879.86536, 737.17914
5945,518.54004, 1547.3009
5946,1458.443, 6207.4805
5947,0.0, 1020.8502
5948,0.0, 471.7251
5949,1802.0868, 2985.0117
5950,211.19026, 1670.5109
5951,4148.63, 6565.4775
5952,0.0, 2560.8975
5953,0.0, 5478.1475
5954,2123.0117, 918.227
5955,601.10535, 4727.389
5956,2347.9192, 5364.367
5957,369.77225, 1588.9078
5958,1650.4794, 5321.648
5959,173.93675, 4052.6455
5960,657.48505, 445.55573
5961,4354.957, 6557.062
5962,0.0, 931.9214
5963,3633.572, 6648.806
5964,1655.8234, 5259.044
5965,0.0, 486.87317
5966,27.617659, 837.3654
5967,4056.3909, 7039.292
5968,2282.9866, 3249.1812
5969,759.1497, 2407.2256
5970,667.1073, 4416.0576
5971,526.7995, 6225.932
5972,2342.949, 6213.546
5973,1485.4072, 4625.5884
5974,0.0, 1061.8406
5975,753.65765, 776.99603
5976,3824.1155, 5941.0913
5977,0.0, 882.60626
5978,0.0, 4905.006
5979,0.0, 6418.5977
5980,1903.5637, 5292.8486
5981,4254.551, 5454.639
5982,1970.2983, 518.54004
5983,0.0, 4531.0615
5984,3080.8215, 5936.3325
5985,0.0, 5227.4985
5986,0.0, 805.8153
5987,3655.8345, 5410.6177
5988,1310.9794, 3467.3506
5989,1606.3295, 1367.896
5990,0.0, 1674.5144
5991,1560.732, 4505.938
5992,2480.4407, 524.0464
5993,804.44324, 4599.7754
5994,2.7618992, 371.1505
5995,2223.7283, 4614.307
5996,1825.8811, 1056.3773
5997,1251.2368, 1598.2906
5998,3903.9824, 3753.0007
5999,2818.498, 5873.0776
6000,104.93041, 3618.7378
6001,2300.5356, 3615.1792
6002,2559.707, 5471.8574
6003,3450.5144, 6421.6904
6004,2520.2468, 5118.333
6005,2649.1968, 5463.113
6006,0.0, 536.4347
6007,834.62256, 3208.4573
6008,1446.2991, 429.02487
6009,3303.2417, 5585.8833
6010,1247.1594, 2219.9285
6011,0.0, 4064.7615
6012,0.0, 967.5111
6013,4327.627, 5300.673
6014,1521.7577, 2979.8035
6015,3671.5842, 5397.395
6016,0.0, 517.1634
6017,211.19026, 519.9166
6018,1772.9485, 3754.267
6019,0.0, 552.95026
6020,2980.846, 5437.0054
6021,686.34863, 5809.4883
6022,1927.1631, 3646.145
6023,709.70715, 812.6753
6024,2805.1846, 4863.0635
6025,1340.8069, 499.2656
6026,0.0, 867.5296
6027,2237.6436, 5182.6846
6028,1015.38214, 5281.662
6029,1087.7821, 3483.2012
6030,354.61053, 883.9767
6031,4840.2407, 819.53455
6032,0.0, 412.49188
6033,2371.4695, 2461.0205
6034,967.5111, 929.1828
6035,787.9762, 786.60376
6036,2922.8494, 6377.928
6037,2509.4243, 3070.821
6038,0.0, 5870.458
6039,2270.4224, 5758.638
6040,383.55423, 5611.5967
6041,1313.6923, 449.6881
6042,3444.0483, 5496.219
6043,1535.2054, 3560.5576
6044,1881.2312, 5482.3687
6045,1532.5166, 2435.4158
6046,546.0691, 4045.1084
6047,2641.0383, 5103.3037
6048,2138.395, 770.13257
6049,1887.804, 1497.5306
6050,0.0, 437.2906
6051,0.0, 905.8992
6052,0.0, 463.4617
6053,0.0, 497.88873
6054,162.89731, 860.6754
6055,0.0, 894.93896
6056,2087.0066, 5307.6587
6057,229.12448, 734.4324
6058,864.788, 2362.8042
6059,0.0, 585.9734
6060,638.2373, 568.08716
6061,3656.5237, 6510.8794
6062,605.2319, 1065.9376
6063,3244.5996, 5493.325
6064,1435.4993, 1807.378
6065,3036.4756, 5614.706
6066,2764.8965, 5337.1567
6067,4074.4304, 5910.6777
6068,0.0, 625.86163
6069,2080.5613, 6494.6484
6070,0.0, 5559.344
6071,931.9214, 728.93854
6072,1698.5149, 5520.973
6073,873.01245, 1363.8344
6074,3352.1719, 6259.9224
6075,1527.1378, 4748.4473
6076,510.27997, 1611.6866
6077,2926.0469, 5268.258
6078,2260.3535, 5118.6655
6079,951.08795, 4141.868
6080,4156.174, 5082.908
6081,419.3809, 5733.8687
6082,550.1978, 2233.8513
6083,2108.8853, 5063.307
6084,2883.092, 5115.778
6085,1967.6891, 5035.8535
6086,4061.98, 6072.326
6087,1669.1763, 3281.821
6088,1297.4115, 5570.0845
6089,1188.6635, 624.48645
6090,0.0, 5233.9326
6091,814.0472, 2160.1375
6092,1545.9573, 5937.601
6093,744.0456, 1136.8914
6094,2355.3665, 4601.195
6095,2303.0386, 4678.842
6096,1125.9833, 3731.25
6097,0.0, 521.2932
6098,1031.7844, 3527.4038
6099,853.8204, 4705.884
6100,1638.4492, 2014.555
6101,2709.2441, 5424.672
6102,0.0, 820.9064
6103,1034.5177, 701.46375
6104,1552.6744, 5143.7764
6105,779.7412, 761.89557
6106,3055.734, 6085.695
6107,2237.6436, 3196.2502
6108,3900.135, 6188.853
6109,1328.6084, 3812.7854
6110,0.0, 441.42322
6111,1438.1996, 702.8377
6112,2571.5945, 5183.688
6113,0.0, 5728.8955
6114,389.06665, 569.46313
6115,3569.4558, 4995.5586
6116,0.0, 499.2656
6117,2300.5356, 4716.015
6118,311.87363, 952.4568
6119,5961.5977, 6437.9214
6120,665.7328, 2738.8892
6121,0.0, 507.52646
6122,1046.815, 492.38107
6123,1316.4048, 656.11035
6124,536.4347, 2522.6482
6125,0.0, 535.0583
6126,0.0, 2420.7266
6127,0.0, 727.56506
6128,814.0472, 5512.949
6129,3945.87, 5217.7734
6130,3396.2983, 5561.673
6131,1411.1825, 6198.76
6132,1858.857, 3763.0908
6133,0.0, 500.64246
6134,1467.884, 646.4869
6135,2439.0815, 3666.813
6136,1529.8274, 603.8564
6137,0.0, 481.365
6138,1844.3582, 1009.9135
6139,574.96686, 616.235
6140,744.0456, 3425.2969
6141,1571.4705, 5470.771
6142,2854.806, 3515.9097
6143,362.88074, 1860.1743
6144,6405.4067, 2093.4473
6145,491.00412, 4283.0024
6146,1413.8855, 4275.4395
6147,1243.0814, 636.86237
6148,451.06552, 453.82034
6149,0.0, 479.9879
6150,2035.3134, 3233.5554
6151,1465.187, 420.75864
6152,614.8597, 513.0334
6153,0.0, 3996.5496
6154,1919.3021, 4261.941
6155,2396.1538, 4388.935
6156,2945.1506, 6396.238
6157,372.52875, 5213.9565
6158,2637.5366, 642.3622
6159,584.59766, 776.99603
6160,859.30444, 631.3622
6161,0.0, 1790.174
6162,0.0, 5331.604
6163,989.4006, 1124.6195
6164,1423.3438, 3367.5884
6165,3198.1335, 6563.4927
6166,1136.8914, 3922.9993
6167,1555.3606, 2947.2644
6168,905.8992, 449.6881
6169,3061.7812, 6309.8315
6170,2854.806, 6096.1743
6171,701.46375, 2736.618
6172,1795.4698, 3044.6045
6173,149.09714, 4916.2266
6174,0.0, 1035.8842
6175,3059.7673, 6358.6104
6176,3528.929, 4980.837
6177,0.0, 5403.6143
6178,473.10226, 925.0746
6179,1004.4442, 5027.8867
6180,519.9166, 4429.567
6181,0.0, 4528.4565
6182,368.39398, 4591.9204
6183,0.0, 979.8251
6184,557.07874, 6784.6226
6185,1455.7449, 5584.497
6186,1815.3112, 1222.6846
6187,1965.0791, 3824.1155
6188,3838.8398, 6351.0674
6189,4952.3804, 1776.9254
6190,0.0, 577.7186
6191,2937.7383, 5547.681
6192,1000.34186, 576.3428
6193,2410.9111, 5914.5117
6194,0.0, 2500.9893
6195,59.374184, 486.87317
6196,2874.419, 5644.6836
6197,1465.187, 6022.489
6198,1153.2479, 4947.661
6199,6058.6094, 6416.811
6200,4568.8223, 5981.7505
6201,1505.6094, 3075.8271
6202,0.0, 1751.7194
6203,3669.5417, 5017.3706
6204,1852.2687, 3300.5789
6205,346.3398, 412.49188
6206,1248.5186, 1921.923
6207,1560.732, 634.1123
6208,1531.172, 6595.869
6209,1665.1715, 4388.3076
6210,2570.4072, 5023.8027
6211,6283.421, 3609.4644
6212,4723.8174, 6126.9297
6213,1654.4875, 4204.834
6214,1405.7755, 546.0691
6215,960.66876, 3866.5378
6216,738.5525, 3143.7249
6217,1282.48, 572.215
6218,1153.2479, 2746.8262
6219,211.19026, 5369.642
6220,93.887314, 4491.5444
6221,207.05135, 558.45483
6222,2256.574, 4514.7617
6223,0.0, 776.99603
6224,1378.7242, 5205.8677
6225,3913.265, 6296.7104
6226,1170.9598, 3080.8215
6227,0.0, 636.86237
6228,2607.055, 5614.1465
6229,4479.66, 6734.5957
6230,3296.1316, 5981.7505
6231,1695.85, 5088.27
6232,557.07874, 6014.1553
6233,1162.7861, 5209.4434
6234,1751.7194, 1397.6631
6235,1263.466, 4809.456
6236,698.71576, 2956.7551
6237,1961.163, 5955.913
6238,138.05632, 558.45483
6239,402.8467, 607.9828
6240,491.00412, 4547.773
6241,873.01245, 459.32977
6242,1185.9403, 3752.367
6243,109.07143, 5700.584
6244,3819.3596, 6636.778
6245,2204.7087, 4582.284
6246,2349.161, 4019.6895
6247,521.2932, 4806.9893
6248,2236.3796, 5873.647
6249,1282.48, 5762.298
6250,1685.1857, 4714.404
6251,442.80075, 528.17596
6252,925.0746, 4931.3926
6253,569.46313, 427.64722
6254,2437.8599, 5043.229
6255,1061.8406, 5310.2173
6256,3047.6453, 5237.264
6257,0.0, 413.86972
6258,936.0291, 881.23584
6259,3063.7932, 5754.795
6260,2992.2844, 1030.4178
6261,0.0, 459.32977
6262,1707.8389, 727.56506
6263,4589.043, 6258.3174
6264,915.4877, 587.3491
6265,0.0, 2160.1375
6266,0.0, 1991.1492
6267,1681.1847, 814.0472
6268,2509.4243, 5516.8257
6269,2415.821, 5424.1216
6270,2035.3134, 5354.0684
6271,0.0, 473.10226
6272,1975.515, 5533.6016
6273,6.904693, 831.8795
6274,1725.1401, 4338.7393
6275,222.22691, 901.7893
6276,1200.9148, 5694.978
6277,1386.8425, 4287.2925
6278,0.0, 1309.6228
6279,2261.613, 901.7893
6280,823.64984, 449.6881
6281,1629.0869, 3271.9126
6282,4340.0757, 5914.8564
6283,0.0, 544.6928
6284,1816.6328, 691.84534
6285,2908.9475, 1747.7355
6286,1131.4376, 5146.118
6287,4623.759, 6886.8145
6288,2666.6199, 5463.954
6289,4495.919, 6063.8384
6290,2207.2476, 2954.6492
6291,0.0, 763.26843
6292,2010.658, 5723.6685
6293,0.0, 390.4447
6294,327.0397, 2009.3585
6295,1142.3444, 639.6123
6296,2142.236, 3118.4006
6297,1521.7577, 5512.949
6298,1989.8473, 735.8058
6299,617.6103, 3628.6472
6300,2848.238, 4774.646
6301,704.2117, 416.62534
6302,1654.4875, 5241.9546
6303,2562.0872, 6420.83
6304,1600.9707, 4517.415
6305,0.0, 1397.6631
6306,1908.8123, 547.4454
6307,2537.0305, 5107.8267
6308,1296.0544, 1698.5149
6309,1806.0554, 5077.502
6310,287.05322, 378.0416
6311,2081.8508, 1105.5227
6312,2080.5613, 5378.0664
6313,3244.5996, 6456.5195
6314,2289.2598, 5351.2163
6315,0.0, 599.72986
6316,1005.8116, 5444.785
6317,1012.6479, 2048.2642
6318,0.0, 404.22464
6319,1108.2513, 704.2117
6320,1351.6458, 6279.0693
6321,3216.8616, 5400.691
6322,0.0, 422.13638
6323,632.73724, 1788.8497
6324,0.0, 789.3486
6325,1635.7748, 1754.3748
6326,2161.4146, 4090.7666
6327,0.0, 412.49188
6328,0.0, 580.4703
6329,1196.8314, 5157.0757
6330,2727.5178, 6331.163
6331,0.0, 404.22464
6332,0.0, 573.59094
6333,4024.0557, 484.1191
6334,1895.6864, 4670.524
6335,1155.9734, 3422.011
6336,470.3479, 568.08716
6337,0.0, 885.3471
6338,4599.5386, 6036.67
6339,0.0, 420.75864
6340,0.0, 580.4703
6341,572.215, 489.62717
6342,2251.531, 5388.4966
6343,1815.3112, 3188.6987
6344,1217.2434, 750.9115
6345,5759.1626, 1151.8851
6346,1063.2063, 3507.4182
6347,2061.1968, 5024.3145
6348,4618.4717, 6281.9277
6349,1661.1658, 427.64722
6350,2264.131, 3865.9685
6351,3705.7732, 5859.4565
6352,2675.8787, 5390.025
6353,1917.9913, 3720.2148
6354,0.0, 4996.093
6355,2241.4338, 5358.513
6356,5173.785, 585.9734
6357,0.0, 1083.6871
6358,979.8251, 503.39612
6359,0.0, 683.60016
6360,1001.70935, 3771.2214
6361,397.33484, 4320.474
6362,3909.9988, 5016.077
6363,0.0, 440.0457
6364,285.6742, 3387.9097
6365,3055.734, 6109.356
6366,2597.6287, 2734.3452
6367,485.49615, 2163.968
6368,2351.644, 2155.0269
6369,3360.7551, 1504.2631
6370,859.30444, 395.95685
